player_id,hand,dob,ioc,height
214585,U,20000508,CAN,
214586,U,19951223,TPE,
214587,U,20000228,TPE,
214588,U,19991013,TPE,
214589,U,20000221,TPE,
214590,U,19970516,TPE,
214591,U,19990715,TPE,
214592,U,19910910,FRA,
214593,R,19980515,ITA,
214594,U,19971212,ITA,
214595,U,19980713,ITA,
214596,U,19990703,ITA,
214597,R,19980807,ROU,
214598,U,19991110,ROU,
214599,R,19980419,ROU,
214600,U,19990714,ROU,
214601,R,19970224,SRB,
214602,U,19980718,CYP,
214603,U,19970530,ITA,
214604,R,20000210,ARG,
214605,U,19970210,ARG,
214606,U,19960927,URU,
214607,U,19951017,KOR,
214608,R,19970719,CHN,
214609,U,19990319,MEX,
214610,U,19940907,USA,
214611,U,19981112,CAN,
214612,U,19961203,USA,
214613,U,19990228,BAH,
214614,U,19970323,LUX,
214615,U,19941210,VIE,
214616,U,19990203,SRI,
214617,U,19980810,SRI,
214618,U,19990410,IRQ,
214619,U,19980108,IRQ,
214620,U,19880525,IRI,
214621,U,19990726,IRI,
214622,U,19980310,ARM,
214623,U,19980418,ARM,
214624,U,19981214,MDA,
214625,U,19990825,CYP,
214626,U,19971102,NOR,
214627,U,19941130,IRL,
214628,U,19990923,MLT,
214629,U,19990607,ISL,
214630,U,19980706,ISL,
214631,U,19971121,ISL,
214632,U,19980904,IRI,
214633,U,19970222,CYP,
214634,U,19970224,GUA,
214635,U,19990123,PAN,
214636,U,19970422,PAN,
214637,U,19971014,BAR,
214638,U,19960726,BAR,
214639,U,19931115,BAR,
214640,U,19961118,BER,
214641,U,19961229,CRC,
214642,U,19911008,BER,
214643,R,19981111,RUS,180
214644,U,19990110,KAZ,
214645,R,19960629,BLR,
214646,U,19960512,CHN,
214647,U,19940717,CHN,
214648,U,19961206,USA,
214649,U,19951010,USA,
214650,U,19990211,GER,
214651,R,19980101,ROU,
214652,U,19981123,USA,
214653,U,20000209,ROU,
214654,U,19970617,ITA,
214655,U,19970429,SRB,
214656,U,19970711,SRB,
214657,R,19971214,CRO,
214658,U,19971004,RUS,
214659,U,19990420,RUS,
214660,U,19980501,SRB,
214661,U,19960822,ESP,
214662,U,19980708,ESP,
214663,U,19861024,ESP,
214664,U,19970813,ESP,
214665,U,19980505,ESP,
214666,R,19971021,RUS,
214667,U,19940906,ESP,
214668,U,19950611,FRA,
214669,U,19941217,USA,
214670,R,19961020,GRE,
214671,U,19980515,POR,
214672,U,19991001,GBR,
214673,U,19970928,POR,
214674,U,19960103,CHN,
214675,U,19930120,JPN,
214676,U,19960227,JPN,
214677,U,19950727,KOR,
214678,U,19971018,KOR,
214679,U,19960606,KOR,
214680,U,20000304,KOR,
214681,U,19960316,KOR,
214682,R,19950202,THA,
214683,U,19950522,ESP,
214684,R,19990105,CAN,173
214685,U,19910131,ITA,
214686,R,19990223,TUR,
214687,U,19960922,GBR,
214688,R,19820620,UKR,
214689,R,20000329,UKR,
214690,U,19990707,TUR,
214691,U,19980328,ROU,
214692,U,19970728,ESP,
214693,U,19970309,ESP,
214694,R,19980616,IND,183
214695,U,19970721,GEO,
214696,U,19970705,USA,
214697,L,19990112,CAN,
214698,U,19980218,CHN,
214699,U,19970507,FRA,
214700,U,19890113,AUS,
214701,R,19970317,ESP,
214702,U,19961118,SRB,
214703,U,19990303,SRB,
214704,U,20000116,SRB,
214705,U,19950101,SRB,
214706,R,19970901,GER,
214707,R,19980311,ROU,
214708,R,19950721,AUS,
214709,R,19920829,USA,
214710,U,19971122,USA,
214711,R,19961012,ECU,
214712,U,19971007,ECU,
214713,R,19981005,ECU,175
214714,U,19970616,SRB,
214715,R,19971226,AUT,
214716,R,19960203,SVK,
214717,U,19970506,GER,
214718,U,19980101,AUT,
214719,U,20000512,CRO,
214720,U,19961127,CZE,
214721,U,19980603,CZE,
214722,U,19950222,CZE,
214723,R,19960815,CZE,
214724,U,19970303,CHN,
214725,U,19991202,RUS,
214726,U,20000412,CAN,
214727,U,20000210,CAN,
214728,L,19990208,USA,180
214729,R,19960314,CAN,
214730,U,19960501,CAN,
214731,U,19960827,CAN,
214732,U,19840816,CAN,
214733,U,19960803,JPN,
214734,U,19990213,JPN,
214735,U,19980317,FRA,
214736,R,19980409,GER,
214737,R,19950828,GER,
214738,U,19940214,FRA,
214739,U,19990804,FIN,
214740,R,19951028,LAT,
214741,L,20000215,FIN,
214742,U,19911231,GER,
214743,U,19981025,GER,
214744,R,19991105,UKR,
214745,U,19920303,USA,
214746,U,19990706,ITA,
214747,L,20000210,SRB,
214748,U,19960822,GER,
214749,U,19960301,AUT,
214750,U,19960515,SVK,
214751,R,19980329,CZE,
214752,U,19970722,AUT,
214753,U,19960410,ESP,
214754,U,19980524,ESP,
214755,U,19951031,EST,
214756,U,19970506,EST,
214757,R,19980409,UKR,
214758,U,19980227,UKR,
214759,U,19981029,BUL,
214760,U,19980629,RUS,
214761,U,19930328,ITA,
214762,L,19970205,GBR,
214763,U,19950616,SVK,
214764,R,19980328,CZE,
214765,R,19960204,SVK,
214766,U,20000113,RUS,
214767,U,19850617,GEO,
214768,U,19970627,RUS,
214769,U,19980719,GEO,
214770,R,19970624,DEN,
214771,U,19971115,GER,
214772,U,19930604,SWE,
214773,R,19960418,DEN,
214774,U,19961224,KAZ,
214775,R,19960316,CAN,
214776,U,19940623,USA,
214777,U,19950731,USA,
214778,U,19950724,USA,
214779,U,19971217,USA,
214780,U,19930107,USA,
214781,U,19950317,USA,
214782,R,19971008,MEX,
214783,L,20000517,USA,
214784,R,19990226,POL,
214785,U,19880104,NED,
214786,R,19970709,GER,
214787,R,19991003,IND,
214788,U,19980819,IND,
214789,U,19920314,USA,
214790,U,19990430,USA,
214791,U,19911118,MEX,
214792,U,19951122,USA,
214793,R,19980606,RUS,
214794,U,19920113,USA,
214795,U,19990615,USA,
214796,U,19961207,MEX,
214797,U,19981028,USA,
214798,R,19961112,USA,
214799,U,19980801,USA,
214800,R,19920323,MEX,
214801,U,20000225,MEX,
214802,U,19970721,MEX,
214803,U,19971111,MEX,
214804,R,19990528,RUS,
214805,U,19990924,JPN,
214806,U,19970227,UKR,
214807,U,19990416,GEO,
214808,R,19980906,RUS,
214809,U,19970725,RUS,
214810,U,19950728,GER,
214811,U,19971008,RUS,
214812,U,19980422,RUS,
214813,U,19990515,RUS,
214814,R,19970728,RUS,
214815,U,19970725,CZE,
214816,L,19990404,CZE,
214817,U,19970104,AUT,
214818,R,19981216,AUT,
214819,R,19970124,CZE,
214820,U,19970428,IND,
214821,L,19980217,ROU,
214822,U,20000427,ROU,
214823,U,19970410,GER,
214824,U,19981203,SUI,
214825,U,19980429,SRB,
214826,R,19980701,SUI,
214827,R,19990108,SUI,
214828,R,19981020,ITA,
214829,R,19960925,ARG,
214830,U,19961106,ARG,
214831,U,19980209,BOL,
214832,U,19990605,BOL,
214833,R,19980627,PAR,
214834,U,19970524,USA,
214835,U,19980217,SRB,
214836,U,19980923,VEN,
214837,R,19981227,VEN,
214838,U,20000127,VEN,
214839,R,19990528,GBR,
214840,U,19990303,CHN,
214841,U,19990329,ECU,
214842,U,19991127,AZE,
214843,L,19970522,JPN,
214844,U,19971002,JPN,
214845,U,19970612,JPN,
214846,U,19970825,JPN,
214847,U,19940630,JPN,
214848,R,19980110,GBR,
214849,R,19950416,USA,168
214850,R,19960117,FRA,
214851,R,19980112,TUR,
214852,U,19960518,SVK,
214853,U,19971115,ITA,
214854,U,19990813,FRA,
214855,U,19950810,RUS,
214856,R,19950521,ITA,
214857,U,19971129,USA,
214858,U,19990109,SRB,
214859,U,19851003,SRB,
214860,R,19970629,ROU,
214861,U,19980103,CZE,
214862,U,19970605,SVK,
214863,R,19991201,RUS,176
214864,U,19990820,UZB,
214865,U,19981112,KAZ,
214866,U,19980624,RUS,
214867,U,19991007,ALG,
214868,R,19990626,RUS,
214869,R,19980320,RUS,
214870,U,19960816,GER,
214871,U,19990401,RUS,
214872,U,19981025,USA,
214873,U,19990401,USA,
214874,U,19960625,JPN,
214875,U,19970521,USA,
214876,U,19970120,USA,
214877,U,19980226,USA,
214878,U,20000616,FRA,
214879,U,19961221,LUX,
214880,R,19960424,MDA,
214881,R,19970304,SUI,
214882,R,19980412,POL,
214883,U,19961203,ITA,
214884,U,19980112,ITA,
214885,U,19981014,ESP,
214886,U,19980622,BUL,
214887,R,19980415,USA,
214888,R,19990426,USA,
214889,U,19980301,ITA,
214890,U,19960620,CRO,
214891,U,19970315,MDA,
214892,U,19970109,SVK,
214893,U,19980721,CZE,
214894,U,19990621,CZE,
214895,R,20000302,CZE,
214896,R,19950511,SVK,
214897,U,19960108,SVK,
214898,R,19990513,JPN,
214899,U,19990716,JPN,
214900,U,19980821,ITA,
214901,U,19971023,ITA,
214902,R,19970105,CHN,
214903,R,19990204,ITA,
214904,U,19890908,UKR,
214905,U,19920713,PNG,
214906,R,20000525,USA,170
214907,U,19971225,COL,
214908,U,19970125,COL,
214909,U,19990129,USA,
214910,U,19970723,USA,
214911,U,19960923,USA,
214912,U,19990311,COL,
214913,U,19980516,COL,
214914,U,20000415,MEX,
214915,U,19800324,MEX,
214916,U,19971005,USA,
214917,U,19980724,SUI,
214918,U,19990421,ROU,
214919,R,19970424,ITA,
214920,R,19920115,ARG,
214921,U,19980505,SWE,
214922,U,19971021,SWE,
214923,U,20000221,TUR,
214924,R,20000214,TUR,
214925,U,19990509,GBR,
214926,U,19981228,GBR,
214927,U,19940721,GBR,
214928,U,19941008,GBR,
214929,U,19960813,FRA,
214930,U,19990325,SUI,
214931,U,19971212,DEN,
214932,R,19990307,NOR,
214933,R,19970605,LAT,
214934,R,19990623,NOR,
214935,U,19990826,NOR,
214936,R,19970714,NOR,
214937,U,19990904,ESP,
214938,U,19991014,RUS,
214939,R,19981202,RUS,175
214940,R,20000803,MAR,
214941,R,19991010,MAR,
214942,U,19990513,MAR,
214943,U,19990501,MAR,
214944,R,19900524,ITA,
214945,U,19990923,BEL,
214946,R,19990528,GBR,
214947,U,19990627,RUS,
214948,U,19950404,AUT,
214949,R,20000921,RUS,
214950,U,19990125,ESP,
214951,U,19980204,SUI,
214952,U,19981103,NOR,
214953,R,19990731,MDA,
214954,L,19990628,CZE,173
214955,U,19971210,ITA,
214956,R,19970411,CZE,
214957,U,20000202,GRE,
214958,L,20000211,GRE,
214959,U,19990202,BLR,
214960,U,19981220,BLR,
214961,U,19971015,ZIM,
214962,R,19971218,RUS,
214963,U,19980610,RUS,
214964,R,20000226,KAZ,
214965,U,20000219,KAZ,
214966,U,19980610,RUS,
214967,U,19991220,COL,168
214968,U,20000507,COL,
214969,U,19960517,CHN,
214970,U,19990517,BUL,
214971,U,19990728,SUI,
214972,U,19960809,CHN,
214973,U,19980530,SWE,
214974,U,19960628,ITA,
214975,R,20001120,RUS,
214976,U,19980109,FRA,
214977,R,19960701,FRA,
214978,U,19930913,USA,
214979,U,19980623,COL,
214980,R,19981125,SUI,
214981,R,19990617,KAZ,184
214982,U,20000705,TUR,
214983,U,19991110,IND,
214984,U,20000330,ISR,
214985,R,19990526,POL,
214986,R,20000807,RUS,
214987,R,19980913,ISR,
214988,U,19961006,CHN,
214989,R,19911221,HKG,
214990,R,19940407,IND,
214991,U,20000529,ITA,
214992,R,20000326,KAZ,172
214993,R,20000219,KAZ,
214994,U,19980216,RUS,
214995,R,20000511,RUS,
214996,U,19990620,FRA,
214997,U,19931224,LUX,
214998,R,19970808,USA,
214999,U,19910403,USA,
215000,U,19970222,USA,
215001,U,19990604,GER,
215002,R,19980520,GER,
215003,L,19970225,GER,
215004,R,19971123,GBR,
215005,U,19980507,UKR,
215006,U,20001008,TUR,
215007,R,19950408,UKR,
215008,U,19950302,CHN,
215009,U,19950315,ITA,
215010,U,19970109,CHN,
215011,U,19991031,POL,
215012,U,20000225,GBR,
215013,U,19990527,POL,
215014,R,19980801,NZL,
215015,U,19980607,RUS,
215016,U,20000904,LUX,
215017,U,19971126,IRL,
215018,R,20000510,AUS,175
215019,R,19990508,MEX,
215020,R,19980910,RUS,179
215021,U,19970930,SUI,
215022,U,19950316,GBR,
215023,U,19980214,RUS,
215024,U,19990417,RUS,
215025,U,19980203,SVK,
215026,L,19970424,ROU,
215027,U,19941015,ROU,
215028,U,19990228,CAN,
215029,R,19970415,RUS,
215030,U,20000411,TUR,
215031,R,19950929,NED,
215032,U,19990717,POL,
215033,U,19970724,POL,
215034,U,19970102,SWE,
215035,R,20000515,UKR,175
215036,U,19971009,ESP,
215037,L,19990928,USA,173
215038,U,19990106,TPE,
215039,R,19990129,BEL,
215040,U,19911117,MEX,
215041,R,20000726,EGY,
215042,R,19990324,GBR,170
215043,R,20000910,CHN,
215044,U,19990129,CHN,
215045,U,19990303,CHN,
215046,U,19980408,CHN,
215047,R,19991220,CHN,
215048,R,19990729,ITA,
215049,U,19981017,ITA,
215050,U,19990118,FRA,
215051,U,20000807,FRA,
215052,U,19980301,CZE,
215053,U,19970716,BEL,
215054,U,19990117,CHN,
215055,R,19990912,CHN,
215056,U,19990131,CHN,
215057,R,19961003,CRO,
215058,U,19951011,JPN,
215059,U,19960808,JPN,
215060,U,19950816,JPN,
215061,U,20000602,BRA,
215062,R,20000909,USA,180
215063,U,19940813,USA,
215064,R,19990721,USA,
215065,U,19990321,USA,
215066,U,19900725,IRL,
215067,U,20000221,UKR,
215068,U,19970816,RUS,
215069,U,19970919,RUS,
215070,U,20000705,RUS,
215071,U,19990105,RUS,
215072,U,19981206,RUS,
215073,U,19980302,POL,
215074,U,19970402,RUS,
215075,U,19901202,GER,
215076,U,19920602,TUR,
215077,U,20010310,SVK,
215078,R,19990328,GER,
215079,U,19891103,KUW,
215080,R,19981001,USA,
215081,R,19990127,PHI,
215082,R,19890710,KUW,
215083,U,19981014,FRA,
215084,L,19990217,JPN,
215085,R,20010308,USA,
215086,U,19980712,MEX,
215087,U,19940420,IND,
215088,R,19981129,USA,
215089,R,19990108,IND,
215090,U,19940714,IND,
215091,U,19850306,SGP,
215092,U,19990905,GRE,
215093,R,19990717,ITA,
215094,U,20000906,ITA,
215095,U,20000618,ITA,
215096,R,19990917,AUS,168
215097,R,19990730,UZB,
215098,U,19960621,GBR,
215099,U,20000727,TUN,
215100,U,19970226,ITA,
215101,R,19970504,IND,
215102,U,19980520,SRB,
215103,R,19960528,GBR,
215104,U,19990421,EGY,
215105,R,19990605,EGY,
215106,R,19990525,EGY,
215107,L,19990106,CAN,
215108,U,19970429,SWE,
215109,U,20000719,ITA,
215110,U,19970220,POL,
215111,U,20001117,SUI,
215112,U,19960208,BEL,
215113,R,19980718,BEL,
215114,R,19951107,ITA,
215115,U,19970913,EGY,
215116,U,19980618,RUS,
215117,L,20001111,CZE,
215118,U,20001114,UKR,
215119,U,19970102,JPN,162
215120,U,20010210,POR,
215121,U,20000826,POR,
215122,U,19960501,SGP,
215123,U,19980310,MAS,
215124,U,19970924,IRI,
215125,U,20010110,KGZ,
215126,U,20000416,KGZ,
215127,R,19970716,IRL,
215128,U,19990912,ESP,
215129,U,19990928,RUS,
215130,U,19970611,CZE,
215131,U,19990703,BIH,
215132,U,19990921,CZE,
215133,U,19990825,TUR,
215134,U,20000824,CHN,
215135,U,19980112,CHN,
215136,R,19950202,BEL,
215137,U,19970927,CHN,
215138,L,20010414,NZL,
215139,U,19920601,ARG,
215140,U,19980811,ARG,
215141,R,20000111,CZE,
215142,U,19930114,CHN,
215143,U,19970816,RUS,
215144,R,20000810,LAT,
215145,U,19981222,BLR,
215146,U,19980502,POL,
215147,R,19980319,SRB,
215148,U,20001128,GRE,
215149,U,20000801,GRE,
215150,R,19990708,ISR,
215151,U,20000112,ISR,
215152,R,20001129,ISR,
215153,U,20010405,ISR,
215154,U,19951029,USA,
215155,R,20000429,RUS,
215156,U,19970714,ITA,
215157,U,19970319,SWE,
215158,U,19981118,ARG,
215159,U,19971115,ARG,
215160,U,19990911,IND,
215161,U,19980626,IND,
215162,U,19960223,IND,
215163,R,19990218,IND,
215164,U,19970609,BLR,
215165,R,19980113,HON,
215166,R,20000523,CZE,
215167,U,19990423,POL,
215168,U,19970424,POL,
215169,R,19960104,POL,
215170,R,19940525,ISR,
215171,R,19991201,ISR,
215172,U,19940414,ITA,
215173,U,19990713,ESP,
215174,U,19981112,ESP,
215175,U,20001013,SWE,
215176,U,19990528,RUS,
215177,U,19990425,RUS,
215178,U,19990127,GER,
215179,U,19970904,SVK,
215180,U,19990125,JPN,
215181,U,19960619,AUS,
215182,U,19980126,FIN,
215183,U,19951001,JPN,
215184,R,19980126,RUS,
215185,U,19990109,CHN,
215186,L,20000117,THA,
215187,R,20000110,THA,
215188,U,19950303,AUS,
215189,R,19940915,AUS,
215190,R,19971016,CHN,
215191,R,19971210,CZE,
215192,U,19970906,CZE,
215193,U,20000802,CRO,
215194,R,19970402,CZE,
215195,U,19981119,CRO,
215196,U,20000612,ISR,
215197,U,19970101,ISR,
215198,U,19990927,KAZ,
215199,R,19981116,MDA,
215200,U,19970423,GER,
215201,U,19990618,INA,
215202,U,19971108,INA,
215203,U,20000118,INA,
215204,U,19991009,INA,
215205,U,19980607,INA,
215206,U,19980617,INA,
215207,U,19971030,INA,
215208,U,19990614,INA,
215209,R,19950114,INA,
215210,U,19980413,INA,
215211,U,19960912,INA,
215212,R,20000611,INA,
215213,U,19940401,JPN,
215214,U,19960223,INA,
215215,U,20000913,ROU,
215216,U,19950214,ROU,
215217,U,19980727,ROU,
215218,U,19990325,RUS,
215219,R,20001125,SLO,170
215220,U,19960210,CRO,
215221,U,19950309,IND,
215222,L,19950213,IND,
215223,U,19990626,IND,
215224,R,19990330,IND,
215225,R,19990910,IND,
215226,U,19970319,USA,
215227,R,20010122,USA,
215228,R,19990920,USA,178
215229,U,19921211,USA,
215230,R,19961019,USA,
215231,U,19980718,JPN,
215232,U,19961210,RUS,
215233,U,19991214,RUS,
215234,L,19980507,RUS,
215235,U,20000205,RUS,
215236,U,19970304,RUS,
215237,U,19920530,ESP,
215238,U,19990509,TUR,
215239,R,20000815,ROU,
215240,U,19990603,UKR,
215241,U,20000124,ISR,
215242,R,19990223,EGY,
215243,U,19930925,FIN,
215244,U,20000616,UKR,
215245,U,20000614,RUS,
215246,U,19970414,BEL,
215247,L,19980121,MEX,
215248,U,19990611,CHN,
215249,U,20001201,CHN,
215250,R,19980518,CHN,
215251,U,19981014,USA,
215252,U,19981121,BIH,
215253,U,19950313,CRO,
215254,R,19930930,NED,
215255,U,19961002,CRO,
215256,R,19980409,UKR,
215257,R,19990903,TUR,
215258,U,20000727,TUR,
215259,R,20001021,SUI,176
215260,R,20000710,ISR,
215261,U,19941214,NED,
215262,U,19971126,GER,
215263,U,19970116,MAD,
215264,U,19930430,USA,
215265,U,19990809,MAD,
215266,U,19980523,MAD,
215267,U,19970701,MAD,
215268,U,20010216,MAD,
215269,U,19960305,FRA,
215270,U,19960212,MAD,
215271,U,19980603,CHN,
215272,U,20001224,CHN,
215273,U,19960815,JPN,
215274,U,19971029,USA,
215275,U,19980816,CAN,
215276,U,20000910,CAN,
215277,U,20000327,CAN,
215278,U,19970615,USA,
215279,U,19941019,CAN,
215280,U,20010227,CAN,
215281,R,19960523,CAN,
215282,R,20000508,CAN,
215283,U,19990615,USA,
215284,U,19970407,USA,
215285,R,20010602,GEO,
215286,U,19971003,USA,
215287,U,19990810,RUS,
215288,U,20000729,GEO,
215289,U,20000913,RUS,
215290,R,20000205,UKR,173
215291,U,19990914,RUS,
215292,R,20000516,GEO,
215293,U,19990423,SRB,
215294,U,19980702,SRB,
215295,U,20000104,SRB,
215296,U,19990101,SRB,
215297,R,19980602,SRB,
215298,U,20010122,TUR,
215299,U,19990315,TUR,
215300,U,19960223,POL,
215301,U,19981011,ITA,
215302,U,19981022,SUI,
215303,R,19981208,ARG,
215304,U,19961011,MRI,
215305,L,19940111,USA,170
215306,R,20001128,COL,
215307,U,19960807,CHN,
215308,U,19980414,CHN,
215309,R,19970630,AUS,
215310,U,19990119,CHN,
215311,U,19960418,USA,
215312,U,19970831,TPE,
215313,U,20001215,TPE,
215314,U,20001002,TPE,
215315,U,20010504,TPE,
215316,U,19940808,TPE,
215317,U,19981205,TPE,
215318,U,19970307,JPN,
215319,L,20000518,TPE,
215320,U,19940602,KOR,
215321,U,19970313,KOR,
215322,U,19971112,KOR,
215323,U,19960323,KOR,
215324,L,19980119,KOR,
215325,U,19980207,KOR,
215326,U,19970313,KOR,
215327,U,19961108,USA,
215328,U,19970928,BEL,
215329,R,19980518,BEL,
215330,U,20000224,GEO,
215331,R,19981116,ARM,
215332,U,19941112,ITA,
215333,U,19960317,ITA,
215334,U,19950728,POR,
215335,U,19930731,FRA,
215336,U,19980324,POR,
215337,L,20010123,SRB,
215338,U,19980213,ROU,
215339,U,19961201,SRB,
215340,R,20000109,BOL,
215341,U,20000921,TUR,
215342,R,20010104,TUR,
215343,R,19991030,TUR,
215344,U,19970215,SRB,
215345,R,19970127,CZE,
215346,U,19970424,AUS,
215347,U,19971229,GER,
215348,U,19980403,RUS,
215349,U,19980223,NED,
215350,U,19981014,NED,
215351,U,19990407,NED,
215352,R,19990807,USA,
215353,U,20000623,ESP,
215354,R,20000205,ESP,
215355,U,20000711,MRI,
215356,U,19940520,FRA,
215357,U,19930306,FRA,
215358,U,19980925,MEX,
215359,U,19830327,REU,
215360,U,19820816,REU,
215361,U,20000330,REU,
215362,U,19720907,REU,
215363,U,20000621,REU,
215364,U,20000808,FRA,
215365,U,19971230,REU,
215366,U,19990703,FRA,
215367,R,19950909,USA,
215368,U,20000211,BEL,
215369,U,19981003,ESP,
215370,R,20000616,CAN,170
215371,L,19970722,USA,170
215372,R,19960829,RUS,
215373,U,19990610,USA,
215374,L,19980826,USA,
215375,R,19990107,PER,
215376,U,19930602,USA,
215377,U,19990416,USA,
215378,U,19950116,USA,
215379,R,19970617,GBR,
215380,R,19930922,AUS,
215381,U,19990404,RUS,
215382,U,19970423,RUS,
215383,R,19961102,USA,
215384,R,19990307,USA,
215385,U,19970718,AUT,
215386,R,19981008,GER,
215387,U,19900704,AUS,
215388,U,19990804,FRA,
215389,R,19980705,CHN,
215390,U,19900925,FRA,
215391,R,19970303,NOR,
215392,U,20000718,NED,
215393,U,19990114,SRB,
215394,U,19990110,RUS,
215395,R,20010121,FIN,
215396,U,19980909,ESP,
215397,U,19980517,ESP,
215398,U,20000605,ESP,
215399,U,19970329,ITA,
215400,U,19980504,ITA,
215401,R,19980208,SLO,
215402,R,19990216,SRB,
215403,U,19990306,CAN,
215404,R,19990110,CAN,
215405,U,19980403,ROU,
215406,U,19990529,USA,
215407,U,19980715,EST,
215408,U,19990421,KOR,
215409,U,19911129,KOR,
215410,U,20000125,KOR,
215411,U,20001129,TUN,
215412,R,19980818,ESP,
215413,U,19980421,TUN,
215414,U,20010624,TUN,
215415,U,19981014,TUN,
215416,U,19990131,FRA,
215417,U,19951003,MAR,
215418,U,20000222,TUN,
215419,U,20000511,TUN,
215420,R,19980801,AUT,
215421,R,19920111,AUS,
215422,U,19970811,AUT,
215423,R,19980721,BEL,
215424,R,19970718,POL,
215425,U,19981003,CRO,
215426,U,19970319,SVK,
215427,U,19991012,BIH,
215428,R,20000713,CRO,
215429,U,19970808,BIH,
215430,R,19970911,GBR,
215431,R,19990901,GBR,
215432,R,19941026,GBR,
215433,U,19961218,GBR,
215434,R,19981228,GBR,
215435,U,19980403,ITA,
215436,U,19980921,ITA,
215437,U,19991008,CZE,
215438,U,19980628,FRA,
215439,U,20010421,TUR,
215440,U,19960927,AUS,
215441,U,20010624,TUR,
215442,U,19991029,BUL,
215443,U,19970303,BUL,
215444,U,19970520,BUL,
215445,U,19980415,BUL,
215446,U,19990119,RUS,
215447,U,19980806,FRA,
215448,U,20000310,ROU,
215449,U,20000808,ROU,
215450,U,19990419,ROU,
215451,U,19971218,MDA,
215452,U,20010717,ROU,
215453,R,19991213,ESP,165
215454,U,19980326,ESP,
215455,U,19980416,ESP,
215456,U,20010205,ESP,
215457,R,20000326,ESP,
215458,R,19971217,USA,
215459,R,20000101,GER,
215460,U,19961027,ARG,
215461,U,19981106,ARG,
215462,U,19700906,ARG,
215463,U,19991027,ARG,
215464,U,19990930,RUS,
215465,U,19990716,TUR,
215466,U,20010404,AZE,
215467,R,20000808,USA,
215468,R,19980822,JPN,158
215469,U,19980404,JPN,
215470,R,19930615,USA,
215471,U,19960304,GER,
215472,U,20000916,SUI,
215473,U,19990613,SUI,
215474,R,20010613,TUN,
215475,U,20010717,TUN,
215476,U,19960712,CZE,
215477,U,20000213,LAT,
215478,U,19970123,NED,
215479,U,19941003,BEL,
215480,R,19990705,NED,
215481,U,19980913,SLO,
215482,U,19981024,SLO,
215483,U,20000801,CRO,
215484,U,20000903,BIH,
215485,R,19980409,SVK,
215486,U,19961029,UKR,
215487,U,19981029,SRB,
215488,R,19980518,AUS,
215489,U,19980318,JPN,
215490,U,19971107,HUN,
215491,U,19960218,USA,
215492,U,19970501,JPN,
215493,R,19970806,JPN,
215494,U,20001016,IND,
215495,U,19990507,IND,
215496,U,19990502,IND,
215497,R,19990102,IND,
215498,U,19910127,KOR,
215499,U,19950927,KOR,
215500,U,19980620,KOR,
215501,U,20000510,KOR,
215502,U,19950408,KOR,
215503,U,19980328,KOR,
215504,U,19980625,AUT,
215505,R,19940429,SVK,
215506,U,19970822,AUT,
215507,U,19981111,AUT,
215508,U,19980903,AUT,
215509,U,19990201,BEL,
215510,U,19961017,CRO,
215511,R,20000129,CRO,
215512,U,19960109,SUI,
215513,U,19970408,AUS,
215514,R,19970804,SRB,
215515,R,19990901,SWE,
215516,U,19980616,ITA,
215517,U,19991028,GER,
215518,U,19990927,TUR,
215519,U,19970403,GER,
215520,U,19990515,CZE,
215521,U,20010118,ISR,
215522,U,20000213,ISR,
215523,U,20010127,ISR,
215524,U,19990513,ISR,
215525,U,20010122,ISR,
215526,U,19990613,ISR,
215527,U,19970409,EGY,
215528,R,20000602,FRA,
215529,L,20000110,FRA,
215530,U,19990818,ITA,
215531,U,19980726,ITA,
215532,U,19970623,ITA,
215533,U,19950107,ITA,
215534,U,19981122,ITA,
215535,U,19970202,ITA,
215536,U,20010727,ALG,
215537,U,19981212,ALG,
215538,U,20010320,ALG,
215539,U,19900526,USA,
215540,U,20000320,ALG,
215541,U,20010324,ALG,
215542,R,19990204,IND,
215543,U,19980914,GEO,
215544,U,19990821,ARM,
215545,U,20010601,CAN,
215546,U,19971103,ARM,
215547,U,20000214,RUS,
215548,U,19991216,RUS,
215549,U,19961007,GBR,
215550,R,19980411,JPN,
215551,L,20000102,GER,
215552,L,20010610,GER,
215553,U,20001106,UKR,
215554,R,19990625,UKR,
215555,U,19920321,USA,
215556,U,19990107,SRB,
215557,L,20001001,FRA,
215558,U,19980121,RUS,
215559,U,19970501,SUI,
215560,U,19990107,ITA,
215561,U,19981228,CAN,
215562,U,19981116,ALG,
215563,U,20000311,IND,
215564,U,20000109,IND,
215565,U,20000728,BUL,
215566,R,20000222,BUL,
215567,U,19990406,BUL,
215568,U,20010711,BUL,
215569,U,20000616,ROU,
215570,U,19830123,FRA,
215571,U,19990219,ESP,
215572,R,20000624,ITA,
215573,U,19980403,ESP,
215574,U,19990704,RUS,
215575,R,20010105,TUR,
215576,U,20010523,TUR,
215577,U,19970617,GER,
215578,U,20000513,SRB,
215579,U,20000120,TPE,
215580,U,19950224,INA,
215581,U,20000809,INA,
215582,R,19990618,UKR,
215583,U,19950505,EGY,
215584,U,19941217,EGY,
215585,U,19990128,UKR,
215586,R,19990315,ARG,
215587,U,20000630,ARG,
215588,R,20010515,FRA,
215589,U,19960428,SUI,
215590,U,19950512,ESP,
215591,U,19961230,ITA,
215592,U,19980528,JPN,
215593,U,19980316,JPN,
215594,U,20010603,KAZ,
